,titulo,autor,disp,editora 
1101,O que o CEO quer que você saiba,Ram Charan,/DISPONIVEL,Editora 
1102,Herói,Rhonda Byrne,/DISPONIVEL,Sextante 
1103,Oportunidades disfarçadas 2,Carlos Domingos,/DISPONIVEL,Sextante 
1104,O poder dos quietos,Susan Cain,/DISPONIVEL,Sextante 
1105,Juntos somos melhores,Simon Sinek,/DISPONIVEL,Sextante 
1106,Faça do coaching um hábito,Michael Bungay Stanier,/DISPONIVEL,Editora 
1107,O Grande Livro de Ciências do Manual do Mundo,MARI FULFARO,/DISPONIVEL,Sextante 
1108,Mundo das Flores,Johanna Basford,/DISPONIVEL,Sextante 
1109,Mulheres não são chatas; mulheres estão exaustas,Ruth Manus,/DISPONIVEL,Sextante 
1110,Falando com estranhos,Malcolm Gladwell,/DISPONIVEL,Sextante 
1111,Boxe 10 leituras essenciais,Harvard Business Review,/DISPONIVEL,Sextante 
1112,Enquanto eu respirar,Ana Michelle Soares,/DISPONIVEL,Sextante 
1113,Palavras essenciais,PEMA CHÖDRÖN,/DISPONIVEL,Sextante 
1114,O Poder do Agora,Eckhart Tolle,/DISPONIVEL,Sextante 
1115,Pais inteligentes enriquecem seus filhos,Gustavo Cerbasi,/DISPONIVEL,Sextante 
1116,O estilo startup,Eric Ries,/DISPONIVEL,Sextante 
1117,Vender é humano,Daniel H. Pink,/DISPONIVEL,Sextante 
1118,Atitude empreendedora,Larry C. Farrell,/DISPONIVEL,Sextante 
1119,A história de Greta,Valentina Camerini,/DISPONIVEL,Sextante 
1120,O homem ideal,Max Tucker,/DISPONIVEL,Sextante 
1121,A virtude da raiva,Arun Gandhi,/DISPONIVEL,Sextante 
1122,A Revelação,C. Baxter Kruger,/DISPONIVEL,Sextante 
1123,CORAÇÃO: MANUAL DO PROPRIETÁRIO,Johannes Hinrich von Borstel,/DISPONIVEL,Sextante 
1124,O peso das dietas,Sophie Deram,/DISPONIVEL,Sextante 
1125,A Mais Breve História da Europa,John Hirst,/DISPONIVEL,Sextante 
1126,A Coragem de não agradar,Ichiro Kishimi,/DISPONIVEL,Sextante 
1127,O Poder (The Secret),Rhonda Byrne,/DISPONIVEL,Sextante 
1128,A ARTE DA MEDITAÇÃO,Daniel Goleman,/DISPONIVEL,Sextante 
1129,A CAMINHO DE MARTE,Ivair Gontijo,/DISPONIVEL,Sextante 
1130,BELA MATERNIDADE,Bela Gil,/DISPONIVEL,Sextante 
1131,Calma,The School Of life,/DISPONIVEL,Sextante 
1132,Relacionamentos,The School Of Life,/DISPONIVEL,Sextante 
1133,As Cinco Pessoas que você Encontra no Céu,Mitch Albom,/DISPONIVEL,Sextante 
1134,O Prisioneiro,Anand Dílvar,/DISPONIVEL,Sextante 
1135,Pipeline de Liderança,Ram Charan,/DISPONIVEL,Sextante 
1136,Me Poupe!,Nathalia Arcuri,/DISPONIVEL,Editora 
1137,Escrevi Isso Pra Você,Iain S. Thomas,/DISPONIVEL,Sextante 
1138,Fitá,Tenório Karla,/DISPONIVEL,Sextante 
1139,Meu Filho Me Enlouquece!,Filliozat Isabelle,/DISPONIVEL,Sextante 
1140,Mindfulness Para Uma Vida Melhor,Elias Farah Eduardo,/DISPONIVEL,Sextante 
1141,Como chegar ao SIM,Bruce Patton,/DISPONIVEL,Sextante 
1142,Poesia que transforma,Bráulio Bessa,/DISPONIVEL,Sextante 
1143,A Alma Indomável,Michael A. Singer,/DISPONIVEL,Sextante 
1144,O que Nietzsche faria?,Marcus Weeks,/DISPONIVEL,Sextante 
1145,Celular; doce lar,Rosana Hermann,/DISPONIVEL,Sextante 
1146,Culinária básica,Vigilantes do Peso,/DISPONIVEL,Editora 
1147,Livre Para Voar,Fábio Teruel,/DISPONIVEL,Editora 
1148,A Magia do Silêncio,Kankyo Tannier,/DISPONIVEL,Sextante 
1149,Como lidar com a política no trabalho,Karen Dillion,/DISPONIVEL,Editora 
1150,Apresentações convincentes,Nancy Duarte,/DISPONIVEL,Editora 
1151,Gerenciando pessoas,Harvard Business Review,/DISPONIVEL,Editora 
1152,Por que o budismo funciona,Robert Wright,/DISPONIVEL,Sextante 
1153,Amor sustentável,Lígia Guerra,/DISPONIVEL,Sextante 
1154,Comece pelo porquê,Simon Sinek,/DISPONIVEL,Editora 
1155,Dúvida Cruel,Mariana Fulfaro,/DISPONIVEL,Editora 
1156,A classe média no espelho,Jessé Souza,/DISPONIVEL,Estação 
1157,Grandes pensadores,The School of Life,/DISPONIVEL,Editora 
1158,Como se relacionar bem usando a Comunicação Não Violenta,Thomas d'Ansembourg,/DISPONIVEL,Editora 
1159,Cinco minutos por dia,Alex Ikonn,/DISPONIVEL,Editora 
1160,Claude Troisgros: histórias; dicas e receitas,Claude Troisgros,/DISPONIVEL,Editora 
1161,As Cinco Pessoas Que Você Encontra no Céu,Mitch Albom,/DISPONIVEL,Arqueiro 
1162,As 8 leis espirituais da saúde,Rosa Tommy,/DISPONIVEL,Sextante 
1163,Luigis,Veronica Dobal,/DISPONIVEL,Sextante 
1164,Diário de um bárbaro covarde,Two Little Cowboys,/DISPONIVEL,Sextante 
1165,Você pode falar com Deus,Pedro Siqueira,/DISPONIVEL,Sextante 
1166,O que eu sei de verdade,Oprah Winfrey,/DISPONIVEL,Sextante 
1167,A Dieta Espiritual,Allan Percy,/DISPONIVEL,Sextante 
1168,A Cabana - Guia de Estudos,William P. Young,/DISPONIVEL,Sextante 
1169,Escolha sua vida,Paula Abreu,/DISPONIVEL,Sextante 
1170,A vida secreta das árvores,Peter Wohlleben,/DISPONIVEL,Sextante 
1171,Nate é um estouro,Lincoln Peirce,/DISPONIVEL,Sextante 
1172,Senhora dos ares,Pedro Siqueira,/DISPONIVEL,Sextante 
1173,O Livro Ilustrado dos Maus Argumentos,Ali Almossawi,/DISPONIVEL,Sextante 
1174,A Morte Como Despertar,Rajiv Parti,/DISPONIVEL,Sextante 
1175,Shawn Mendes - Edição Especial para Fãs (Capa Dura),Shawn Mendes,/DISPONIVEL,Sextante 
1176,Como Vencer Gigantes,William Douglas,/DISPONIVEL,Sextante 
1177,PRÉ-SUASÃO,Robert Cialdini,/DISPONIVEL,Sextante 
1178,As Cinco Feridas Emocionais,Lise Bourbeau,/DISPONIVEL,Sextante 
1179,O que todo jovem talento precisa aprender,Bruce Tulgan,/DISPONIVEL,Sextante 
1180,MARKETING 4.0,KARTAJAYA HERMAWAN,/DISPONIVEL,Sextante 
1181,Rebeldes têm asas,Rony Meisler,/DISPONIVEL,Sextante 
1182,Pílulas de Bem-Estar,Daniel Martins de Barros,/DISPONIVEL,Sextante 
1183,Poesia Reunida,Bruna Lombardi,/DISPONIVEL,Sextante 
1184,Se a Vida É Um Jogo; Aqui Estão as Regras.,C. Allan,/DISPONIVEL,Sextante 
1185,Atenção Plena Para Iniciantes,Jon Kabat-Zinn,/DISPONIVEL,Sextante 
1186,Trago seu amor de volta sem pedir nada em troca,Ique Carvalho,/DISPONIVEL,Sextante 
1187,A Morte na Visão do Espiritismo,Alexandre Caldini Neto,/DISPONIVEL,Sextante 
1188,O Homem Mais Feliz da História,Augusto Cury,/DISPONIVEL,Sextante 
1189,PRIMEIRO O MAIS IMPORTANTE,Stephen Covey ,/DISPONIVEL,Sextante 
1190,Eu Maior,Fernando Schultz,/DISPONIVEL,Sextante 
1191,O Yoga que Conduz à Plenitude,Gloria Arieira,/DISPONIVEL,Sextante 
1192,A Transição Para o Oceano Azul,Chan Kim W,/DISPONIVEL,Sextante 
1193,A Boa Sorte,Fernando Trías de Bes,/DISPONIVEL,Sextante 
1194,A melhor dieta para você ,Caroline Jones,/DISPONIVEL,Sextante 
1195,Paraíso tropical,Millie Marotta,/DISPONIVEL,Sextante 
1196,Diário de um Zumbi do Minecraft ,Herobrine Books,/DISPONIVEL,Editora 
1197,Minha vida anticâncer,Odile Fernández Martínez ,/DISPONIVEL,Sextante 
1198,O Turista Interior,Allan Percy,/DISPONIVEL,Sextante 
1199,A divina sabedoria dos mestres,Brian Weiss,/DISPONIVEL,Sextante 
1200,PSI-Q,Ben Ambridge,/DISPONIVEL,Sextante 
1201,10% Humano,Alanna Collen,/DISPONIVEL,Sextante 
1202,Metanoia,Roberto Adami Tranjan,/DISPONIVEL,Sextante 
1203,O ponto de equilíbrio,Christine Carter,/DISPONIVEL,Sextante 
1204,Assim se pariu o Brasil,Pedro Almeida Vieira,/DISPONIVEL,Sextante 
1205,Animorphia,Kerby Rosanes,/DISPONIVEL,Sextante 
1206,O Poder do Silêncio,Eckhart Tolle,/DISPONIVEL,Sextante 
1207,Diário de um Zumbi do Minecraft,Herobrine Books,/DISPONIVEL,Sextante 
1208,Chega de Açúcar,Sarah Wilson,/DISPONIVEL,Sextante 
1209,Peça e será atendido,Abraham-Hicks,/DISPONIVEL,Sextante 
1210,O Último Sopro de Vida,Paul Kalanithi,/DISPONIVEL,Sextante 
1211,Mais Forte do que Nunca,Brené Brown,/DISPONIVEL,Sextante 
1212,Lava Jato ,Vladimir Netto,/DISPONIVEL,Primeira 
1213,Ganhar; Gastar; Investir,Denise Damiani,/DISPONIVEL,Sextante 
1214,Pequenos passos para mudar sua vida,Robert Maurer Ph.D.,/DISPONIVEL,Sextante 
1215,O MBA da vida real,Jack Welch,/DISPONIVEL,Sextante 
1216,Isso me traz alegria,Marie Kondo,/DISPONIVEL,Sextante 
1217,Mudando o tom da conversa,Dana Caspersen,/DISPONIVEL,Sextante 
1218,Blink,Malcolm Gladwell,/DISPONIVEL,Sextante 
1219,Um coração sem medo,Thupten Jinpa,/DISPONIVEL,Sextante 
1220,Faça você mesmo,Caio Novaes,/DISPONIVEL,Sextante 
1221,A arte de fazer acontecer,David Allen,/DISPONIVEL,Sextante 
1222,No Meio do Caminho Tinha Um Amor,Matheus Rocha,/DISPONIVEL,Sextante 
1223,Eu sou as escolhas que faço,Elle Luna,/DISPONIVEL,Sextante 
1224,A Vida Ama Você,Louise Hay,/DISPONIVEL,Sextante 
1225,The Beatles,Steve Turner,/DISPONIVEL,Sextante 
1226,Conselhos para um jovem príncipe,Príncipe Alexi Lubomirski,/DISPONIVEL,Sextante 
1227,Diário de um zumbi do Minecraft,Zack Zombie,/DISPONIVEL,Sextante 
1228,Selva Mágica,Johanna Basford,/DISPONIVEL,Sextante 
1229,Salsichas Galácticas,Max Brallier,/DISPONIVEL,Sextante 
1230,Salsichas Galácticas,Max Brallier,/DISPONIVEL,Sextante 
1231,Platão para Sonhadores,Allan Percy,/DISPONIVEL,Sextante 
1232,A História Secreta da Criatividade,Kevin Ashton,/DISPONIVEL,Sextante 
1233,Liderar com o Coração,Mike Krzyzewski,/DISPONIVEL,Sextante 
1234,Muito Amor; Por Favor,Fred Elboni,/DISPONIVEL,Sextante 
1235,Praticando o Poder do Agora,Eckhart Tolle,/DISPONIVEL,Sextante 
1236,Se meu cachorro falasse,Cynthia L. Copeland,/DISPONIVEL,Sextante 
1237,30 dias para mudar  The Whole30,Melissa Hartwig,/DISPONIVEL,Sextante 
1238,A coragem de ser imperfeito,Brené Brown,/DISPONIVEL,Sextante 
1239,A maior de todas as mágicas,James R. Doty,/DISPONIVEL,Sextante 
1240,Diário de Um Zumbi do Minecraft,Zombie Zack,/DISPONIVEL,Sextante 
1241,O Homem mais inteligente da História,Augusto Cury,/DISPONIVEL,Sextante 
1242,Todo mundo tem um anjo da guarda,Pedro Siqueira,/DISPONIVEL,Sextante 
1243,O Poder da Presença,Cuddy Amy,/DISPONIVEL,Sextante 
1244,O Livro da Vida - Nova Versão Transformadora,Vários Autores,/DISPONIVEL,Sextante 
1245,101 Canções que Tocaram o Brasil,Nelson Motta,/DISPONIVEL,Sextante 
1246,Ouse Crescer,Tara Mohr,/DISPONIVEL,Sextante 
1247,As Cores do Natal,Johanna Basford,/DISPONIVEL,Sextante 
1248,Como o Segredo Mudou Minha Vida,Rhonda Byrne,/DISPONIVEL,Sextante 
1249,Atenção plena em poucas palavras,Patrizia Collard,/DISPONIVEL,Sextante 
1250,A marca da vitória,Phil Knight,/DISPONIVEL,Sextante 
1251,Flor do Dia,Sri Prem Baba,/DISPONIVEL,Sextante 
1252,Propósito,Sri Prem Baba,/DISPONIVEL,Sextante 
1253,Pokémon Extreme,Venom Extreme,/DISPONIVEL,Sextante 
1254,Uma casa no meio do caminho,Barry Martin,/DISPONIVEL,Sextante 
1255,Como enfrentar a violência verbal,Patricia Evans,/DISPONIVEL,Sextante 
1256,O Monge e o Executivo,James C. Hunter,/DISPONIVEL,Sextante 
1257,Como reconquistar seu ex,Paula Cassim,/DISPONIVEL,Sextante 
1258,O caminho para a liberdade financeira,Bodo Schäfer,/DISPONIVEL,Sextante 
1259,O código da inteligência,Augusto Cury,/DISPONIVEL,Sextante 
1260,Tudo sobre Arquitetura,Denna Jones,/DISPONIVEL,Sextante 
1261,Produtividade máxima,Tamara Schwambach Kano Myles,/DISPONIVEL,Sextante 
1262,O Jogo das Perguntas,Gregory Stock Ph.D.,/DISPONIVEL,Sextante 
1263,Quarentena amorosa,Angela Brandão,/DISPONIVEL,Sextante 
1264,Como vencer quando você não é o favorito,Rubens Teixeira,/DISPONIVEL,Sextante 
1265,Jornada do espírito,James Van Praagh,/DISPONIVEL,Sextante 
1266,O poder do fracasso,Sarah Lewis,/DISPONIVEL,Sextante 
1267,A identidade da alma,Panache Desai,/DISPONIVEL,Sextante 
1268,Os últimos passos de Jesus,Bill O'Reilly,/DISPONIVEL,Sextante 
1269,Como chegar ao sim com você mesmo,William Ury,/DISPONIVEL,Sextante 
1270,A Mágica da Arrumação,Marie Kondo,/DISPONIVEL,Sextante 
1271,Os 27 Desafios Que Todo Chefe Deve Enfrentar,Bruce Tulgan,/DISPONIVEL,Sextante 
1272,Essencialismo,Greg McKeown,/DISPONIVEL,Sextante 
1273,75 Hábitos dos casais felizes ,Ashley Davis Bush,/DISPONIVEL,Sextante 
1274,O Segredo,Rhonda Byrne,/DISPONIVEL,Sextante 
1275,Reino Animal,Millie Marotta,/DISPONIVEL,GMT 
1276,Como convencer as pessoas a fazer o que você quer,Susan M. Weinschenk,/DISPONIVEL,Sextante 
1277,A felicidade está nas pequenas coisas,Haim Shapira,/DISPONIVEL,Editora 
1278,Segredos de Paris,Zoé de Las Cases,/DISPONIVEL,Editora 
1279,Gatomania,Mesdemoiselles,/DISPONIVEL,Editora 
1280,Mandalas: Cores Criativas,Valentina Harper,/DISPONIVEL,Sextante 
1281,Animais: Cores Criativas,Valentina Harper,/DISPONIVEL,Sextante 
1282,Oceano Perdido,Johanna Basford,/DISPONIVEL,Sextante 
1283,10% Mais Feliz ,Dan Harris,/DISPONIVEL,Sextante 
1284,Segredos Do Japão,Zoe De Las Cases,/DISPONIVEL,Sextante 
1285,Segredos de Nova York,Zoe De Las Cases,/DISPONIVEL,Sextante 
1286,O Feitiço Do Tempo,Daria Song,/DISPONIVEL,Sextante 
1287,Super-Humanos,Steven Kotler,/DISPONIVEL,Sextante 
1288,Eu Posso Fazer Você Feliz,Paul McKenna,/DISPONIVEL,Editora 
1289,100 dicas simples para prevenir o Alzheimer,Jean Carper,/DISPONIVEL,Editora 
1290,A Mão no Espelho,Janis Heaphy Durham,/DISPONIVEL,Editora 
1291,Como organizar sua vida financeira,Gustavo Cerbasi,/DISPONIVEL,Editora 
1292,Nunca Desista de Seus Sonhos,Augusto Cury,/DISPONIVEL,Editora 
1293,Mulheres,Carol Rossetti,/DISPONIVEL,Editora 
1294,Diário de um Zumbi do Minecraft,Herobrine Books,/DISPONIVEL,Editora 
1295,Salsichas Galácticas,Max Brallier,/DISPONIVEL,Sextante 
1296,Como Adam Smith Pode Mudar Sua Vida,Russ Roberts,/DISPONIVEL,Sextante 
1297,Einstein Para Distraídos,Allan Percy,/DISPONIVEL,Sextante 
1298,Um Novo Jeito de Trabalhar,Laszlo Bock,/DISPONIVEL,Sextante 
1299,As Piores Invenções da História,Eric Chaline,/DISPONIVEL,Sextante 
1300,Livro de Colorir - Turma da Mônica Jovem,Maurício de Souza,/DISPONIVEL,Sextante 
1301,Estresse,Jan Bruce,/DISPONIVEL,Sextante 
1302,Tina - Livro de colorir,Mauricio de Sousa,/DISPONIVEL,Sextante 
1303,Turma da Mônica - Livro de colorir,Mauricio de Sousa,/DISPONIVEL,Sextante 
1304,Reino Animal para colorir e destacar,Millie Marotta,/DISPONIVEL,Sextante 
1305,A Arte de Fazer Acontecer,David Allen,/DISPONIVEL,Sextante 
1306,Mulheres em Ebulição,Julie Holland,/DISPONIVEL,Sextante 
1307,O Caminho da Luz,Padre Alexandre Paciolli,/DISPONIVEL,Sextante 
1308,Diário de um Zumbi do Minecraft,Herobrine Books,/DISPONIVEL,Sextante 
1309,Diário de Um Zumbi do Minecraft ,Herobrine Books,/DISPONIVEL,Sextante 
1310,Livro de colorir - Mauricio de Sousa 80 anos,Mauricio de Sousa,/DISPONIVEL,Sextante 
1311,2025: Caminhos da Cultura no Brasil ,Domenico De Masi,/DISPONIVEL,Sextante 
1312,Os 5 Desafios das Equipes ,Patrick Lencioni ,/DISPONIVEL,Sextante 
1313,29 Minutos para Falar Bem em Público,Reinaldo Polito,/DISPONIVEL,Sextante 
1314,Salmos: Espelho da Alma,Nivea Mallia Cittadino,/DISPONIVEL,Sextante 
1315,Dieta dos Casais,Patricia Davidson Haiat,/DISPONIVEL,Sextante 
1316,Ligando Os 1000 Pontos: Obras de Arte,Thomas Pavitte ,/DISPONIVEL,Sextante 
1317,Ligando Os 1000 Pontos: Cidades,Thomas Pavitte ,/DISPONIVEL,Sextante 
1318,Geração de valor 2,Flávio Augusto da Silva,/DISPONIVEL,Sextante 
1319,Diário De Um Zumbi Do Minecraft ,Herobrine Books,/DISPONIVEL,Sextante 
1320,Unidos do Outro Mundo,Boni,/DISPONIVEL,Sextante 
1321,Jogo da Felicidade,Bruna Lombardi,/DISPONIVEL,Sextante 
1322,O Alquimista,Paulo Coelho,/DISPONIVEL,Sextante 
1323,Não Leve a Vida Tão a Sério,Hugh Prather,/DISPONIVEL,Sextante 
1324,O amor como estilo de vida,Gary Chapman,/DISPONIVEL,Mundo 
1325,Nate Bota Pra Quebrar,Lincoln Peirce,/DISPONIVEL,Sextante 
1326,As Vantagens de Ser Otimista,Allan Percy,/DISPONIVEL,Sextante 
1327,Jesus está ao seu lado,Sarah Young,/DISPONIVEL,Sextante 
1328,1501 maneiras de premiar seus colaboradores,Bob Nelson,/DISPONIVEL,Sextante 
1329,Ser elegante é...,Candance Simpson- Giles,/DISPONIVEL,Sextante 
1330,Como se defender de manipuladores,Yves-Alexandre Thalmann,/DISPONIVEL,Sextante 
1331,A Idade Decisiva,Meg Jay,/DISPONIVEL,Sextante 
1332,As Valkírias,Paulo Coelho,/DISPONIVEL,Sextante 
1333,Mais veja como se faz,Derek Fagerstrom,/DISPONIVEL,Sextante 
1334,A Magia,Rhonda Byrne,/DISPONIVEL,Sextante 
1335,Davi e Golias ,Malcolm Gladwell,/DISPONIVEL,Sextante 
1336,Antes de dizer adeus,Susan Spencer-Wendel,/DISPONIVEL,Sextante 
1337,O poder das mulheres fortes,Marcus Buckingham,/DISPONIVEL,Sextante 
1338,Adultério,Paulo Coelho,/DISPONIVEL,Sextante 
1339,Você pode falar com Deus,Pedro Siqueira,/DISPONIVEL,Sextante 
1340,Apresentações brilhantes,Susan M. Weinschenk,/DISPONIVEL,Sextante 
1341,Dar e receber,Adam Grant,/DISPONIVEL,Sextante 
1342,Pensar com os pés ,Allan Percy,/DISPONIVEL,Sextante 
1343,Pare de fazer drama e aproveite a vida,Rafael Santandreu,/DISPONIVEL,Sextante 
1344,101 dicas práticas de liderança,John Baldoni,/DISPONIVEL,Sextante 
1345,O Monte Cinco,Paulo Coelho,/DISPONIVEL,Sextante 
1346,Por que os homens casam com as mulheres poderosas?,Sherry Argov,/DISPONIVEL,Sextante 
1347,Como se Libertar das Relações Tóxicas ,Lucy Beresford,/DISPONIVEL,Sextante 
1348,Vendedor Fora de Série,Tony Rutigliano,/DISPONIVEL,Sextante 
1349,Sociedade com Deus,William Douglas,/DISPONIVEL,Sextante 
1350,Casamento à prova de traição,Willard F. Harley Jr.,/DISPONIVEL,Sextante 
1351,Nate está na área,Lincoln Peirce,/DISPONIVEL,Sextante 
1352,De Volta ao Mosteiro ,James C. Hunter,/DISPONIVEL,Sextante 
1353,Guga; Um Brasileiro ,Gustavo Kuerten ,/DISPONIVEL,Sextante 
1354,Já tentei de tudo!,Isabelle Filliozat,/DISPONIVEL,Sextante 
1355,9 atitudes das pessoas bem-sucedidas,Heidi Grant Halvorson,/DISPONIVEL,Sextante 
1356,Manual do Mundo ,Alfredo Luis Mateus e Iberê Thenório,/DISPONIVEL,Sextante 
1357,Reflexão; equilíbrio e paz,Abilio Diniz,/DISPONIVEL,Sextante 
1358,O Segredo do Talento,Daniel Coyle,/DISPONIVEL,Sextante 
1359,1001 Ideias Que Mudaram Nossa Forma de Pensar,Robert Arp,/DISPONIVEL,Sextante 
1360,1001 Discos Para Ouvir Antes de Morrer ,Robert Dimery,/DISPONIVEL,Sextante 
1361,O que eu sei de verdade,Oprah Winfrey,/DISPONIVEL,Sextante 
1362,Shakespeare para apaixonados,Allan Percy,/DISPONIVEL,Sextante 
1363,Mais Tempo; Mais Dinheiro,Gustavo Cerbasi,/DISPONIVEL,Sextante 
1364,As famosas receitas de Ana Maria Brogui,Caio Novaes,/DISPONIVEL,Sextante 
1365,A dieta das 8 horas,David Zinczenko e Peter Moore,/DISPONIVEL,Sextante 
1366,A Terceira Medida do Sucesso,Arianna Huffington,/DISPONIVEL,Sextante 
1367,Mapa do céu,Eben Alexander III,/DISPONIVEL,Sextante 
1368,Geração de Valor,Flávio Augusto da Silva,/DISPONIVEL,Sextante 
1369,50 máquinas que mudaram o rumo da história,Eric Chaline,/DISPONIVEL,Sextante 
1370,As Piores Decisões da História,Stephen Weir,/DISPONIVEL,Sextante 
1371,Conversando com Jesus,Sarah Young,/DISPONIVEL,Sextante 
1372,A arte de amar e ser amado,Robert Holden,/DISPONIVEL,Sextante 
1373,Jardim Secreto,Johanna Basford,/DISPONIVEL,Sextante 
1374,Um Novo Mundo,Eckhart Tolle,/DISPONIVEL,Sextante 
1375,Muitas Vidas; Muitos Mestres,Brian Weiss,/DISPONIVEL,Sextante 
1376,Manual do Guerreiro da Luz,Paulo Coelho,/DISPONIVEL,Sextante 
1377,A sabedoria dos jesuítas para (quase) tudo,James Martin,/DISPONIVEL,Sextante 
1378,Por que os homens casam com as mulheres poderosas?,Sherry Argov,/DISPONIVEL,Sextante 
1379,Um bom professor faz toda a diferença,Taylor Mali,/DISPONIVEL,Sextante 
1380,Ainda somos uma família,Lisa René Reynolds,/DISPONIVEL,Sextante 
1381,Fluminense Tetracampeão,Dhaniel Cohen ,/DISPONIVEL,Sextante 
1382,Filhos bem-sucedidos,Andrea Ramal,/DISPONIVEL,Sextante 
1383,Não é fácil ser jovem,Rando Kim,/DISPONIVEL,Sextante 
1384,Uma Prova do Céu,Eben Alexander III,/DISPONIVEL,Sextante 
1385,Descobrindo Sua Força Espiritual ,James Van Praagh,/DISPONIVEL,Sextante 
1386,Sonho Grande,Cristiane Correa,/DISPONIVEL,Sextante 
1387,A Linguagem Corporal no Trabalho,Allan e Barbara Pease,/DISPONIVEL,Sextante 
1388,Minha Mãe; Meu Mundo,Anderson Cavalcante,/DISPONIVEL,Sextante 
1389,O estilo emocional do cérebro,Richard J. Davidson,/DISPONIVEL,Sextante 
1390,A Arte de se Fazer Respeitar,Barbara Berckhan,/DISPONIVEL,Sextante 
1391,Da dor nasce o amor,Dr. Fábio Augusto,/DISPONIVEL,Sextante 
1392,A Bíblia em 100 minutos,Michael Hinton,/DISPONIVEL,Sextante 
1393,Mestres das Vendas,Ivan R. Misner,/DISPONIVEL,Sextante 
1394,Tudo é possível,Allan Percy,/DISPONIVEL,Sextante 
1395,Meu jeito de dizer que te amo,Anderson Cavalcante,/DISPONIVEL,Sextante 
1396,Um ano na Provence,Peter Mayle,/DISPONIVEL,Sextante 
1397,Brida,Paulo Coelho,/DISPONIVEL,sextante 
1398,Milagres Acontecem,Brian Weiss,/DISPONIVEL,Sextante 
1399,Só o Amor é Real,Brian Weiss,/DISPONIVEL,Sextante 
1400,Vença seus medos,Jonathan Alpert,/DISPONIVEL,Sextante 
1401,Meu pai; meu herói,Anderson Cavalcante,/DISPONIVEL,Sextante 
1402,Porta dos Fundos,Gregório Duvivier,/DISPONIVEL,Sextante 
1403,Hermann Hesse para desorientados,Allan Percy,/DISPONIVEL,Sextante 
1404,A boa vida,Álex Rovira,/DISPONIVEL,Sextante 
1405,Antonia e suas Filhas,Marlena de Blasi,/DISPONIVEL,Sextante 
1406,Como se tornar um ótimo chefe,Jill Geisler,/DISPONIVEL,Sextante 
1407,Escolha Sua Vida,Paula Abreu,/DISPONIVEL,Sextante 
1408,O poder da personalidade de Jesus,Mark W. Baker,/DISPONIVEL,Sextante 
1409,A coragem de ser imperfeito,Brené Brown,/DISPONIVEL,Sextante 
1410,O mundo em infográficos,Jon Richards e Ed Simkins,/DISPONIVEL,Sextante 
1411,Nate dá um show,Lincoln Peirce,/DISPONIVEL,Sextante 
1412,Nunca perca a esperança,Rebbe Nachman de Breslov,/DISPONIVEL,Sextante 
1413,1001 Carros Para Dirigir Antes de Morrer,Simon Heptinstall,/DISPONIVEL,Sextante 
1414,À Mesa com Proust ,Anne Borrel,/DISPONIVEL,Sextante 
1415,Maestria,Robert Greene,/DISPONIVEL,Sextante 
1416,Como se relacionar melhor com as pessoas,Beverly D. Flaxington,/DISPONIVEL,Sextante 
1417,Quem disse que é bom ser normal?,Dale Archer,/DISPONIVEL,Sextante 
1418,Mude Sua Vida em 7 Dias,Paul McKenna,/DISPONIVEL,Sextante 
1419,60 estratégias práticas para ganhar mais tempo,Christian Barbosa,/DISPONIVEL,Sextante 
1420,1001 Filmes para Ver Antes de Morrer,Steven Jay Schneider,/DISPONIVEL,Sextante 
1421,50 Plantas que Mudaram o Rumo da História ,Bill Laws,/DISPONIVEL,Sextante 
1422,Mulheres às avessas,Lígia Guerra,/DISPONIVEL,Sextante 
1423,O Demônio e a Srta. Prym,Paulo Coelho,/DISPONIVEL,Sextante 
1424,Tudo sobre Moda,Marnie Fogg,/DISPONIVEL,Sextante 
1425,A Batalha do Avaí,Lilia Moritz Schwarcz,/DISPONIVEL,Sextante 
1426,Dieta faz mal ao cérebro,BTG,/DISPONIVEL,Sextante 
1427,Você é Insubstituível,Augusto Cury,/DISPONIVEL,Sextante 
1428,A Arte Natural da Sedução,Richard La Ruina,/DISPONIVEL,Sextante 
1429,Quem você quer ser?,Maria Shriver,/DISPONIVEL,Sextante 
1430,Seja Grande,Judith H. Katz,/DISPONIVEL,Sextante 
